RegionType,RegionCode,Category,AgeKey,Gender,PoolType,Style,Distance,Time,HolderName,Club,HolderCountry,RecordDate
country,ISR,age,15,female,25m,individual_medley,4X100m,04:27.95,"אלכסיה סבשצינסקי, רומי חביב, אופיר רכאח, דריה גולובטי",הפועל בת ים,ISR,29/11/2019
country,ISR,age,15,female,25m,individual_medley,4X50m,02:00.00,"ליזה קרסיוב, אילי בן דוד, איה גליל, רות רייס",מכבי מרום רמת גן,ISR,26/12/2024
country,ISR,age,15,female,50m,backstroke,100m,01:03.44,אופיר שמחה,מכבי קרית ביאליק,ISR,10/08/2024
country,ISR,age,15,female,50m,backstroke,200m,02:14.24,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,29/10/2018
country,ISR,age,15,female,50m,backstroke,50m,29.80,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,10/02/2018
country,ISR,age,15,female,50m,breaststroke,100m,01:09.44,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,04/08/2018
country,ISR,age,15,female,50m,breaststroke,200m,02:29.17,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,05/07/2018
country,ISR,age,15,female,50m,breaststroke,50m,32.95,עומר שני,מכבי וייסגל רחובות,ISR,20/07/2026
country,ISR,age,15,female,50m,butterfly,100m,01:01.08,ורד בורוכובסקי,מכבי אשדוד,ISR,17/07/1999
country,ISR,age,15,female,50m,butterfly,200m,02:14.45,שרון שטיימן,הפועל פליפר חדרה,ISR,24/07/2019
country,ISR,age,15,female,50m,butterfly,50m,27.43,ענת זימין,הפועל בת-ים,ISR,07/08/2007
country,ISR,age,15,female,50m,freestyle,100m,55.88,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,09/10/2018
country,ISR,age,15,female,50m,freestyle,1500m,17:04.67,בקי פוזדנר,הפועל בת-ים,ISR,30/07/2019
country,ISR,age,15,female,50m,freestyle,200m,02:03.04,בקי פוזדנר,הפועל בת-ים,ISR,03/08/2019
country,ISR,age,15,female,50m,freestyle,400m,04:17.74,בקי פוזדנר,הפועל בת-ים,ISR,24/07/2019
country,ISR,age,15,female,50m,freestyle,4X100m,04:05.05,"תמר ארואטי, מייה סיטי, בר סטחי, ספיר קשושינסקי",מכבי וייסגל רחובות,ISR,19/07/2026
country,ISR,age,15,female,50m,freestyle,4X200m,08:56.20,"נורית מקליס, אורי כהן, ליאורה קליטצ׳וק, אילנית דימשיץ",נבחרת ישראל,ISR,12/04/2025
country,ISR,age,15,female,50m,freestyle,4X200m,08:56.94,"ויקטוריה דוליניו, נועה היבל, ענבל מקליסת קיילה רייטר",א.ס.רמת השרון,ISR,18/07/2026
country,ISR,age,15,female,50m,freestyle,4X50m,01:50.28,"מיקה שטיפט, אילנית דימשיץ, אנה גורבנקו, איילה לוי",מכבי קרית ביאליק,ISR,20/07/2026
country,ISR,age,15,female,50m,freestyle,50m,25.92,דריה גולובטי,הפועל בת-ים,ISR,18/12/2020
country,ISR,age,15,female,50m,freestyle,800m,08:51.89,בקי פוזדנר,הפועל בת-ים,ISR,26/07/2019
country,ISR,age,15,female,50m,individual_medley,200m,02:12.88,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,07/10/2018
country,ISR,age,15,female,50m,individual_medley,400m,04:53.81,לאה פולונסקי,מכבי חיפה,ISR,04/08/2017
country,ISR,age,15,female,50m,individual_medley,4X100m,04:29.26,"ליהי לב, גולצוב אוה, תהל אלבז, זהר כהן הרפניסט","מכבי מרום ר""ג",ISR,10/08/2024
country,ISR,age,15,female,50m,individual_medley,4X50m,02:01.31,"אלינה דימשיץ, מיקה שטיפט, אנה גורבנקו, איילה לוי",מכבי קרית ביאליק,ISR,18/07/2026
country,ISR,age,15,male,25m,backstroke,100m,53.94,אוקאן גולדין,מכבי נהריה,ISR,21/12/2022
country,ISR,age,15,male,25m,backstroke,200m,01:56.03,אוקאן גולדין,מכבי נהריה,ISR,19/12/2022
country,ISR,age,15,male,25m,backstroke,50m,25.31,אוקאן גולדין,מכבי נהריה,ISR,20/12/2022
country,ISR,age,15,male,25m,breaststroke,100m,01:02.48,דניאל יוסיפוב,הפועל אולימפ נתניה,ISR,28/12/2019
country,ISR,age,15,male,25m,breaststroke,200m,02:13.87,גילי רותם,מכבי ראשון לציון,ISR,25/12/2024
country,ISR,age,15,male,25m,breaststroke,50m,28.53,דניאל יוסיפוב,הפועל אולימפ נתניה,ISR,25/12/2019
country,ISR,age,15,male,25m,butterfly,100m,53.76,גל כהן גרומי,הפועל עירוני הוד השרון,ISR,27/12/2017
country,ISR,age,15,male,25m,butterfly,200m,01:58.19,תומר פרנקל,הפועל ירושלים,ISR,17/12/2015
country,ISR,age,15,male,25m,butterfly,50m,24.69,דניאל דרבצוב,הפועל עירוני הוד השרון,ISR,24/12/2021
country,ISR,age,15,male,25m,freestyle,100m,50.40,מיכאל סמירנוב,הפועל בית שמש,ISR,29/12/2016
country,ISR,age,15,male,25m,freestyle,1500m,15:32.09,מרק חינאוי,הפועל בת ים,ISR,29/12/2012
country,ISR,age,15,male,25m,freestyle,200m,01:48.82,דניס לוקטב,מכבי אשדוד,ISR,18/12/2015
country,ISR,age,15,male,25m,freestyle,400m,03:50.08,דניס לוקטב,מכבי אשדוד,ISR,16/12/2015
country,ISR,age,15,male,25m,freestyle,4X100m,03:33.86,"עמית קסטן מגורי, דרור אברהם אבישי, תומר רוזנר, ענבר מסילתי",מכבי א.ס. רמת השרון,ISR,26/12/2024
country,ISR,age,15,male,25m,freestyle,4X100m,03:33.86,"עמית קסטן מגורי, דרור אברהם אבישי, תומר רוזנר, ענבר מסילתי",מכבי א.ס. רמת השרון,ISR,26/12/2024
country,ISR,age,15,male,25m,freestyle,4X200m,08:04.76,"לירן סימנדייב, מרטין קרטאבי, חן מולר, דניאל יוסיפוב",הפועל אולימפ נתניה,ISR,29/12/2018
country,ISR,age,15,male,25m,freestyle,4X200m,08:04.76,"לירן סימנדייב, מרטין קרטאבי, חן מולר, דניאל יוסיפוב",הפועל אולימפ נתניה,ISR,29/12/2018
country,ISR,age,15,male,25m,freestyle,4X50m,01:36.68,"דרור אברהם אבישי, אורי אבישי, ענבר רפאל יוסקוביץ-לב ארי, תומר רוזנר",מכבי א.ס. רמת השרון,ISR,26/12/2025
country,ISR,age,15,male,25m,freestyle,50m,22.80,מיכאל סמירנוב,הפועל בית שמש,ISR,31/12/2016
country,ISR,age,15,male,25m,freestyle,800m,08:05.90,שון פומברג,מכבי קרית ביאליק,ISR,28/12/2024
country,ISR,age,15,male,25m,individual_medley,100m,57.29,מרק סגלוביץ,הפועל בת ים,ISR,24/12/2025
country,ISR,age,15,male,25m,individual_medley,200m,02:00.93,גל כהן גרומי,הפועל עירוני הוד השרון,ISR,29/12/2017
country,ISR,age,15,male,25m,individual_medley,400m,04:19.57,גל כהן גרומי,הפועל עירוני הוד השרון,ISR,30/12/2017
country,ISR,age,15,male,25m,individual_medley,4X100m,04:04.55,"מרטין קרטאבי, דניאל יוסיפוב, בנימין פיקרסקי, חן מולר",הפועל אולימפ נתניה,ISR,28/12/2018
country,ISR,age,15,male,25m,individual_medley,4X100m,04:04.55,"מרטין קרטאבי, דניאל יוסיפוב, בנימין פיקרסקי, חן מולר",הפועל אולימפ נתניה,ISR,28/12/2018
country,ISR,age,15,male,25m,individual_medley,4X50m,01:46.37,"עידן טל, אורן ברכה, מיכאל לוית איתי רבינזון",מכבי מרום רמת גן,ISR,24/12/2025
country,ISR,age,15,male,50m,backstroke,100m,56.66,אוקאן גולדין,מכבי נהריה,ISR,25/07/2022
country,ISR,age,15,male,50m,backstroke,200m,02:03.16,אוקאן גולדין,מכבי נהריה,ISR,13/05/2022
country,ISR,age,15,male,50m,backstroke,50m,26.79,מיכאל בכר,הפועל עמק חפר,ISR,18/07/2026
country,ISR,age,15,male,50m,breaststroke,100m,01:04.95,דניאל יוסיפוב,הפועל אולימפ נתניה,ISR,26/07/2019
country,ISR,age,15,male,50m,breaststroke,200m,02:19.83,דניאל יוסיפוב,הפועל אולימפ נתניה,ISR,23/07/2019
country,ISR,age,15,male,50m,breaststroke,50m,29.68,דניאל יוסיפוב,הפועל אולימפ נתניה,ISR,17/05/2019
country,ISR,age,15,male,50m,butterfly,100m,54.26,תומר פרנקל,הפועל ירושלים,ISR,14/08/2015
country,ISR,age,15,male,50m,butterfly,200m,02:04.44,גל כהן גרומי,הפועל עירוני הוד השרון,ISR,09/04/2017
country,ISR,age,15,male,50m,butterfly,50m,24.74,דניאל דרבצוב,הפועל עירוני הוד השרון,ISR,13/06/2021
country,ISR,age,15,male,50m,freestyle,100m,51.72,גל כהן גרומי,עירוני הוד השרון,ISR,24/06/2017
country,ISR,age,15,male,50m,freestyle,1500m,15:48.19,דוד וייס,"ת""א סווים",ISR,17/07/2026
country,ISR,age,15,male,50m,freestyle,200m,01:52.44,תומר פרנקל,הפועל ירושלים,ISR,05/07/2015
country,ISR,age,15,male,50m,freestyle,400m,03:58.73,דניס לוקטב,מכבי אשדוד,ISR,04/07/2015
country,ISR,age,15,male,50m,freestyle,4X100m,03:39.70,"ייגור קוסטין, תומר רוזנר, שון פומברג, יוני דגן",נבחרת ישראל,ISR,13/04/2025
country,ISR,age,15,male,50m,freestyle,4X100m,03:50.31,"דניאל יוסיפוב, חן מולר, מרטין קרטאבי, רון שמילוב",הפועל אולימפ נתניה,ISR,27/07/2018
country,ISR,age,15,male,50m,freestyle,4X200m,07:59.29,"שון פומברג, יוני דגן, ייגור קוסטין, תומר רוזנר",נבחרת ישראל,ISR,12/04/2025
country,ISR,age,15,male,50m,freestyle,4X200m,08:15.59,"אדם פרדקין הרלב, יותם רייזנר, בן קישינסקי, רון עזרא",מכבי וייסגל רחובות,ISR,18/07/2026
country,ISR,age,15,male,50m,freestyle,4X50m,01:42.21,"דניאל יוסיפוב, לירן סימנדייב, מרטין קרטאבי, רון שמילוב",הפועל אולימפ נתניה,ISR,24/07/2018
country,ISR,age,15,male,50m,freestyle,50m,23.86,בן פחאט,הפועל ירושלים,ISR,27/07/2023
country,ISR,age,15,male,50m,freestyle,800m,08:17.18,שון פומברג,מכבי קרית ביאליק,ISR,14/05/2025
country,ISR,age,15,male,50m,individual_medley,200m,02:07.02,גל כהן גרומי,הפועל עירוני הוד השרון,ISR,05/08/2017
country,ISR,age,15,male,50m,individual_medley,400m,04:31.74,גל כהן גרומי,הפועל עירוני הוד השרון,ISR,04/08/2017
country,ISR,age,15,male,50m,individual_medley,4X100m,04:04.55,"אורי נסים, רון זילברברג, יואב זהר, יוני דגן",נבחרת ישראל,ISR,12/04/2025
country,ISR,age,15,male,50m,individual_medley,4X100m,04:11.79,"לירן סימנדייב, דניאל יוסיפוב, מרטין קרטאבי, רון שמילוב",הפועל אולימפ נתניה,ISR,25/07/2018
country,ISR,age,15,male,50m,individual_medley,4X50m,01:55.04,"ערן גרובמן, דניאל סובטוב, פלג קליין, אלן טרייבוך",מכבי וייסגל רחובות,ISR,04/08/2021
country,ISR,age,16,female,25m,backstroke,100m,59.88,אופיר שמחה,מכבי קרית ביאליק,ISR,26/12/2025
country,ISR,age,16,female,25m,backstroke,200m,02:08.71,אופיר שמחה,מכבי קרית ביאליק,ISR,25/12/2025
country,ISR,age,16,female,25m,backstroke,50m,27.96,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,29/12/2018
country,ISR,age,16,female,25m,breaststroke,100m,01:07.44,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,29/12/2018
country,ISR,age,16,female,25m,breaststroke,200m,02:24.91,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,27/12/2018
country,ISR,age,16,female,25m,breaststroke,50m,31.01,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,28/11/2019
country,ISR,age,16,female,25m,butterfly,100m,59.37,לאה פולונסקי,מכבי חיפה,ISR,26/12/2018
country,ISR,age,16,female,25m,butterfly,200m,02:10.00,לאה פולונסקי,מכבי חיפה,ISR,27/12/2018
country,ISR,age,16,female,25m,butterfly,50m,27.00,דריה גולובטי,הפועל בת ים,ISR,24/12/2021
country,ISR,age,16,female,25m,freestyle,100m,52.87,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,26/10/2019
country,ISR,age,16,female,25m,freestyle,1500m,16:50.28,עומר שוורץ,מכבי קרית ביאליק,ISR,23/12/2022
country,ISR,age,16,female,25m,freestyle,200m,01:57.03,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,26/10/2019
country,ISR,age,16,female,25m,freestyle,400m,04:12.88,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,27/10/2019
country,ISR,age,16,female,25m,freestyle,4X100m,03:50.48,"דריה גולובטי, בקי פוזדנר, אופק אדיר, יובל סגל",הפועל בת ים,ISR,25/12/2020
country,ISR,age,16,female,25m,freestyle,4X200m,08:23.48,"רומי חביב, בקי פוזדנר, דריה גולובטי, יובל סגל",הפועל בת ים,ISR,26/12/2020
country,ISR,age,16,female,25m,freestyle,4X50m,01:45.22,"דריה גולובטי, אופק אדיר, אלכסיה סבשצ׳נסקי, יובל סגל",הפועל בת ים,ISR,26/11/2021
country,ISR,age,16,female,25m,freestyle,50m,24.79,דריה גולובטי,הפועל בת ים,ISR,02/11/2021
country,ISR,age,16,female,25m,freestyle,800m,08:38.94,בקי פוזדנר,הפועל בת ים,ISR,27/12/2019
country,ISR,age,16,female,25m,individual_medley,100m,01:00.07,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,05/12/2019
country,ISR,age,16,female,25m,individual_medley,200m,02:07.64,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,27/10/2019
country,ISR,age,16,female,25m,individual_medley,400m,04:35.82,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,30/11/2019
country,ISR,age,16,female,25m,individual_medley,4X100m,04:17.65,"דריה גולובטי, רומי חביב, נועה יעיש, יובל סגל",הפועל בת ים,ISR,26/11/2021
country,ISR,age,16,female,25m,individual_medley,4X50m,01:56.72,"דריה גולובטי, רומי חביב, נועה יעיש, יובל סגל",הפועל בת ים,ISR,25/12/2021
country,ISR,age,16,female,50m,backstroke,100m,01:00.58,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,24/08/2019
country,ISR,age,16,female,50m,backstroke,200m,02:13.50,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,16/03/2019
country,ISR,age,16,female,50m,backstroke,50m,28.21,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,03/07/2019
country,ISR,age,16,female,50m,breaststroke,100m,01:09.28,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,31/07/2019
country,ISR,age,16,female,50m,breaststroke,200m,02:28.78,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,24/05/2019
country,ISR,age,16,female,50m,breaststroke,50m,31.73,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,03/08/2019
country,ISR,age,16,female,50m,butterfly,100m,59.67,ורד בורוכובסקי,מכבי אשדוד,ISR,06/08/2000
country,ISR,age,16,female,50m,butterfly,200m,02:14.45,שרון שטיימן,הפועל פליפר חדרה,ISR,24/07/2019
country,ISR,age,16,female,50m,butterfly,50m,26.70,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,26/07/2019
country,ISR,age,16,female,50m,freestyle,100m,55.60,דריה גולובטי,הפועל בת ים,ISR,06/07/2021
country,ISR,age,16,female,50m,freestyle,1500m,17:04.67,בקי פוזדנר,הפועל בת-ים,ISR,30/07/2019
country,ISR,age,16,female,50m,freestyle,200m,02:00.83,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,26/05/2019
country,ISR,age,16,female,50m,freestyle,400m,04:17.74,בקי פוזדנר,הפועל בת-ים,ISR,24/07/2019
country,ISR,age,16,female,50m,freestyle,4X100m,03:58.45,"שאין גולנד, אלמה גלקסמן, מיטל פליקשטיין, אביגיל סטרוגצקי",הפועל מ. א. משגב,ISR,09/06/2023
country,ISR,age,16,female,50m,freestyle,4X200m,08:43.76,"אלמה גלסמן, שאין גולנד, מיטל פליקשטיין, איילה שהם",הפועל מ. א. משגב,ISR,10/06/2023
country,ISR,age,16,female,50m,freestyle,4X50m,01:49.68,"שאין גולנד, אלמה גלסמן, מיטל פליקשטיין, אביגיל סטרוגצקי",הפועל מ.א. משגב,ISR,25/03/2023
country,ISR,age,16,female,50m,freestyle,50m,25.76,שאין גולנד,הפועל מ. א. משגב,ISR,08/09/2023
country,ISR,age,16,female,50m,freestyle,800m,08:49.72,עדי ביכמן,מכבי קרית-אונו,ISR,15/07/1999
country,ISR,age,16,female,50m,individual_medley,200m,02:11.92,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,21/07/2019
country,ISR,age,16,female,50m,individual_medley,400m,04:47.58,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,23/03/2019
country,ISR,age,16,female,50m,individual_medley,4X100m,04:28.19,"מיטל פליקשטיין, אלמה גלסמן, שאין גולנד, אביגיל סטרוגצקי",הפועל מ.א משגב,ISR,21/07/2023
country,ISR,age,16,female,50m,individual_medley,4X50m,01:59.80,"דריה גולובטי, רומי חביב, אופיר רכאח, יובל סגל",הפועל בת-ים,ISR,20/07/2021
country,ISR,age,16,male,25m,backstroke,100m,53.94,אוקאן גולדין,מכבי נהריה,ISR,21/12/2022
country,ISR,age,16,male,25m,backstroke,200m,01:56.03,אוקאן גולדין,מכבי נהריה,ISR,19/12/2022
country,ISR,age,16,male,25m,backstroke,50m,25.12,אוקאן גולדין,מכבי נהריה,ISR,22/12/2023
country,ISR,age,16,male,25m,breaststroke,100m,01:00.20,מרק טלר,מכבי מרום רמת גן,ISR,26/12/2024
country,ISR,age,16,male,25m,breaststroke,200m,02:11.65,רון פולונסקי,מכבי חיפה,ISR,28/12/2017
country,ISR,age,16,male,25m,breaststroke,50m,27.85,מרק טלר,מכבי מרום רמת גן,ISR,26/12/2024
country,ISR,age,16,male,25m,butterfly,100m,53.41,שון וורונקוב,מכבי קרית ביאליק,ISR,25/12/2025
country,ISR,age,16,male,25m,butterfly,200m,01:57.80,גל כהן גרומי,הפועל עירוני הוד השרון,ISR,27/12/2018
country,ISR,age,16,male,25m,butterfly,50m,24.19,שון וורונקוב,מכבי קרית ביאליק,ISR,27/12/2025
country,ISR,age,16,male,25m,freestyle,100m,49.20,עמית קסטן מגורי,מכבי א.ס. רמת השרון,ISR,24/12/2025
country,ISR,age,16,male,25m,freestyle,1500m,15:18.57,מרק חינאוי,הפועל בת ים,ISR,16/02/2013
country,ISR,age,16,male,25m,freestyle,200m,01:47.18,דניס לוקטב,מכבי אשדוד,ISR,30/12/2016
country,ISR,age,16,male,25m,freestyle,400m,03:47.25,דניס לוקטב,מכבי אשדוד,ISR,28/12/2016
country,ISR,age,16,male,25m,freestyle,4X100m,03:27.82,"ארז דרור, מריאל בר און, לאו פיאסטרו, אחמד פדיליה",הפועל כפר סבא ב. ב.,ISR,23/12/2023
country,ISR,age,16,male,25m,freestyle,4X100m,03:27.82,"ארז דרור, מריאל בר און, לאו פיאסטרו, אחמד פדיליה",הפועל כפר סבא ב. ב.,ISR,23/12/2023
country,ISR,age,16,male,25m,freestyle,4X200m,07:35.32,"אחמד פדיליה, ארז דרור, יוחי ברוש, אשכול מזור",הפועל כפר סבא ב. ב.,ISR,23/12/2023
country,ISR,age,16,male,25m,freestyle,4X200m,07:35.32,"אחמד פדיליה, ארז דרור, יוחי ברוש, אשכול מזור",הפועל כפר סבא ב. ב.,ISR,23/12/2023
country,ISR,age,16,male,25m,freestyle,4X50m,01:33.78,"עמית קסטן מגורי, ענבר מסילתי, ענבר רפאל יוסקוביץ-לב ארי, תומר רוזנר",מכבי א.ס. רמת השרון,ISR,26/12/2025
country,ISR,age,16,male,25m,freestyle,50m,22.16,בן פאחט,הפועל ירושלים,ISR,27/12/2024
country,ISR,age,16,male,25m,freestyle,800m,08:02.42,מאור גורלניק,הפועל בת ים,ISR,25/12/2021
country,ISR,age,16,male,25m,individual_medley,100m,56.60,בן פאחט,הפועל ירושלים,ISR,25/12/2024
country,ISR,age,16,male,25m,individual_medley,200m,01:59.50,גל כהן גרומי,הפועל עירוני הוד השרון,ISR,28/12/2018
country,ISR,age,16,male,25m,individual_medley,400m,04:17.48,גל כהן גרומי,הפועל עירוני הוד השרון,ISR,29/12/2018
country,ISR,age,16,male,25m,individual_medley,4X100m,03:51.18,"דניאל נג׳אר, עידו כאמון, יהונתן שילר, אסף סקל",מכבי מרום רמת גן,ISR,23/12/2023
country,ISR,age,16,male,25m,individual_medley,4X100m,03:51.18,"דניאל נג׳אר, עידו כאמון, יהונתן שילר, אסף סקל",מכבי מרום רמת גן,ISR,23/12/2023
country,ISR,age,16,male,25m,individual_medley,4X50m,01:41.30,"דניאל נג׳אר, מרק טלר, יהלי כהן, אסף סקל",מכבי מרום רמת גן,ISR,27/12/2024
country,ISR,age,16,male,50m,backstroke,100m,55.39,אוקאן גולדין,מכבי נהריה,ISR,25/07/2023
country,ISR,age,16,male,50m,backstroke,200m,02:00.20,אוקאן גולדין,מכבי נהריה,ISR,06/07/2023
country,ISR,age,16,male,50m,backstroke,50m,25.89,אוקאן גולדין,מכבי נהריה,ISR,06/09/2023
country,ISR,age,16,male,50m,breaststroke,100m,01:02.17,מרק טלר,"מכבי מרום ר""ג",ISR,09/08/2024
country,ISR,age,16,male,50m,breaststroke,200m,02:18.16,רון פולונסקי,מכבי חיפה,ISR,03/08/2017
country,ISR,age,16,male,50m,breaststroke,50m,28.34,מרק טלר,"מכבי מרום ר""ג",ISR,02/07/2024
country,ISR,age,16,male,50m,butterfly,100m,53.76,תומר פרנקל,הפועל ירושלים,ISR,07/04/2016
country,ISR,age,16,male,50m,butterfly,200m,02:01.66,תום קרמר,מכבי קרית ביאליק,ISR,23/07/2010
country,ISR,age,16,male,50m,butterfly,50m,24.50,גל כהן גרומי,הפועל עירוני הוד השרון,ISR,27/07/2018
country,ISR,age,16,male,50m,freestyle,100m,50.95,זיו קלונטרוב,הפועל עומר,ISR,08/08/2013
country,ISR,age,16,male,50m,freestyle,1500m,15:33.72,מרק חינאוי,בת-ים,ISR,18/07/2013
country,ISR,age,16,male,50m,freestyle,200m,01:50.27,דניס לוקטב,מכבי אשדוד,ISR,17/07/2016
country,ISR,age,16,male,50m,freestyle,400m,03:53.89,דניס לוקטב,מכבי אשדוד,ISR,15/07/2016
country,ISR,age,16,male,50m,freestyle,4X100m,03:35.32,"בן פאחט, לב שטיינברג, אוקאן גולדין, רון מקדונסקי",נבחרת ישראל,ISR,26/07/2023
country,ISR,age,16,male,50m,freestyle,4X100m,03:37.90,"קאן ולדיסלב, וולקוב דניאל, יוסף תמיר, וולקוב אלכס",מכבי נהריה,ISR,27/07/2018
country,ISR,age,16,male,50m,freestyle,4X200m,07:33.46,"ענבר יוסקוביץ לב ארי, יוני דגן, שון פומברג, תומר רוזנר",נבחרת ישראל,ISR,20/06/2026
country,ISR,age,16,male,50m,freestyle,4X200m,07:53.01,"עידו הבר, גיא מוסקוביץ, איתי פילר, יגר דניאל",מכבי קרית ביאליק,ISR,04/08/2011
country,ISR,age,16,male,50m,freestyle,4X50m,01:36.13,"אסף סקל, דניאל נג׳ראר, מרק טלר, יהלי כהן","מכבי מרום ר""ג",ISR,08/08/2024
country,ISR,age,16,male,50m,freestyle,50m,22.67,דיויד ריבינסקי,הפועל דולפין נתניה,ISR,18/07/2016
country,ISR,age,16,male,50m,freestyle,800m,08:12.33,דניס לוקטב,מכבי אשדוד,ISR,14/07/2016
country,ISR,age,16,male,50m,individual_medley,200m,02:02.41,גל כהן גרומי,הפועל עירוני הוד השרון,ISR,08/10/2018
country,ISR,age,16,male,50m,individual_medley,400m,04:27.16,רון פולונסקי,מכבי חיפה,ISR,04/08/2017
country,ISR,age,16,male,50m,individual_medley,4X100m,03:47.79,"מיכאל בכר, מרק סגלוביץ, תומר רוזנר, יוני דגן",נבחרת ישראל,ISR,21/06/2026
country,ISR,age,16,male,50m,individual_medley,4X100m,04:04.97,"דרור חסידי, גלעד הולנר, יותם רייזנר, בן קישינבסקי",מכבי וייסגל רחובות,ISR,21/07/2026
country,ISR,age,16,male,50m,individual_medley,4X50m,01:45.17,"דניאל נג׳אר, מרק טלר, אסף סקל, יהלי כהן","מכבי מרום ר""ג",ISR,10/08/2024
country,ISR,age,17,female,25m,backstroke,100m,58.37,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,22/08/2020
country,ISR,age,17,female,25m,backstroke,200m,02:08.15,אביב ברזילי,מכבי חיפה,ISR,25/12/2019
country,ISR,age,17,female,25m,backstroke,50m,27.88,מרסי אן נגירה,בני הרצליה,ISR,20/12/2022
country,ISR,age,17,female,25m,breaststroke,100m,01:05.28,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,16/11/2020
country,ISR,age,17,female,25m,breaststroke,200m,02:22.70,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,19/08/2020
country,ISR,age,17,female,25m,breaststroke,50m,30.20,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,31/10/2020
country,ISR,age,17,female,25m,butterfly,100m,58.34,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,19/08/2020
country,ISR,age,17,female,25m,butterfly,200m,02:10.00,לאה פולונסקי,מכבי חיפה,ISR,27/12/2018
country,ISR,age,17,female,25m,butterfly,50m,27.00,דריה גולובטי,הפועל בת ים,ISR,24/12/2021
country,ISR,age,17,female,25m,freestyle,100m,52.36,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,24/10/2020
country,ISR,age,17,female,25m,freestyle,1500m,16:31.53,אמילי גולוס,"ת""א סווים",ISR,23/12/2025
country,ISR,age,17,female,25m,freestyle,200m,01:57.03,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,26/10/2019
country,ISR,age,17,female,25m,freestyle,400m,04:12.61,גלי זילברברג,מכבי פ.מ. רעות,ISR,26/12/2018
country,ISR,age,17,female,25m,freestyle,4X100m,03:47.64,"שאין גולנד, אלמה גלסמן, רויטל ברנוט, מיטל פליקשטיין",מכבי חיפה,ISR,26/12/2024
country,ISR,age,17,female,25m,freestyle,4X200m,08:23.48,"רומי חביב, בקי פוזדנר, דריה גולובטי, יובל סגל",הפועל בת ים,ISR,26/12/2020
country,ISR,age,17,female,25m,freestyle,4X50m,01:43.59,"שאין גולנד, אלמה גלסמן, רויטל ברנוט, מיטל פליקשטיין",מכבי חיפה,ISR,27/12/2024
country,ISR,age,17,female,25m,freestyle,50m,24.53,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,22/08/2020
country,ISR,age,17,female,25m,freestyle,800m,08:38.94,בקי פוזדנר,הפועל בת ים,ISR,27/12/2019
country,ISR,age,17,female,25m,individual_medley,100m,57.90,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,10/11/2020
country,ISR,age,17,female,25m,individual_medley,200m,02:05.98,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,09/11/2020
country,ISR,age,17,female,25m,individual_medley,400m,04:32.67,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,25/10/2020
country,ISR,age,17,female,25m,individual_medley,4X100m,04:17.65,"דריה גולובטי, רומי חביב, נועה יעיש, יובל סגל",הפועל בת ים,ISR,26/11/2021
country,ISR,age,17,female,25m,individual_medley,4X100m,04:17.65,"דריה גולובטי, רומי חביב, נועה יעיש, יובל סגל",הפועל בת ים,ISR,26/11/2021
country,ISR,age,17,female,25m,individual_medley,4X50m,01:55.06,"מיטל פליקשטיין, אלמה גלסמן, רויטל ברנוט, שאין גולנד",מכבי חיפה,ISR,25/12/2024
