RegionType,RegionCode,Category,AgeKey,Gender,PoolType,Style,Distance,Time,HolderName,Club,HolderCountry,RecordDate
country,IVB,open,,female,50m,butterfly,100m,01:08.60,Amarah Phillip,,IVB,02/08/2015
country,IVB,open,,female,50m,butterfly,50m,28.51,Elinah Phillip,,IVB,28/07/2017
country,IVB,open,,female,50m,freestyle,100m,59.00,Elinah Phillip,,IVB,02/05/2021
country,IVB,open,,female,50m,freestyle,50m,25.74,Elinah Phillip,,IVB,30/07/2021
country,JAM,open,,female,25m,backstroke,50m,27.37,Alia Atkinson,,JAM,29/09/2014
country,JAM,open,,female,25m,breaststroke,100m,01:02.36,Alia Atkinson,,JAM,06/12/2014
country,JAM,open,,female,25m,breaststroke,200m,02:17.84,Alia Atkinson,,JAM,02/11/2014
country,JAM,open,,female,25m,breaststroke,50m,28.56,Alia Atkinson,,JAM,06/10/2018
country,JAM,open,,female,25m,butterfly,100m,57.13,Alia Atkinson,,JAM,14/11/2020
country,JAM,open,,female,25m,butterfly,50m,25.86,Alia Atkinson,,JAM,31/08/2016
country,JAM,open,,female,25m,freestyle,100m,56.16,Alia Atkinson,,JAM,27/08/2016
country,JAM,open,,female,25m,freestyle,200m,02:02.90,Victoria Ho,,JAM,19/12/2010
country,JAM,open,,female,25m,freestyle,400m,04:27.08,Victoria Ho,,JAM,17/12/2010
country,JAM,open,,female,25m,freestyle,50m,24.65,Alia Atkinson,,JAM,29/09/2014
country,JAM,open,,female,25m,freestyle,800m,09:14.45,Victoria Ho,,JAM,16/12/2010
country,JAM,open,,female,25m,individual_medley,100m,57.84,Alia Atkinson,,JAM,27/08/2016
country,JAM,open,,female,25m,individual_medley,200m,02:07.30,Alia Atkinson,,JAM,20/10/2013
country,JAM,open,,female,25m,individual_medley,400m,05:10.82,Alia Atkinson,,JAM,07/10/2004
country,JAM,open,,female,50m,backstroke,100m,01:04.04,Alia Atkinson,,JAM,12/03/2016
country,JAM,open,,female,50m,backstroke,200m,02:23.58,Solana Capalbo,,JAM,27/04/2019
country,JAM,open,,female,50m,backstroke,50m,29.77,Carolyn Levy-powell,,JAM,19/04/2025
country,JAM,open,,female,50m,breaststroke,100m,01:05.93,Alia Atkinson,,JAM,06/11/2015
country,JAM,open,,female,50m,breaststroke,200m,02:25.48,Alia Atkinson,,JAM,26/07/2014
country,JAM,open,,female,50m,breaststroke,50m,30.11,Alia Atkinson,,JAM,09/08/2015
country,JAM,open,,female,50m,butterfly,100m,59.94,Alia Atkinson,,JAM,07/07/2017
country,JAM,open,,female,50m,butterfly,200m,02:18.78,Janelle Atkinson,,JAM,07/07/2001
country,JAM,open,,female,50m,butterfly,50m,26.54,Alia Atkinson,,JAM,25/07/2018
country,JAM,open,,female,50m,freestyle,100m,55.35,Alia Atkinson,,JAM,28/07/2017
country,JAM,open,,female,50m,freestyle,1500m,16:22.12,Janelle Atkinson,,JAM,22/06/2000
country,JAM,open,,female,50m,freestyle,200m,02:01.11,Janelle Atkinson,,JAM,03/08/1999
country,JAM,open,,female,50m,freestyle,400m,04:08.79,Janelle Atkinson,,JAM,17/09/2000
country,JAM,open,,female,50m,freestyle,4X100m,03:53.58,"Alia Atkinson, Angela Chuck, Janelle Atkinson, Tamara Swaby",,JAM,14/08/2003
country,JAM,open,,female,50m,freestyle,4X200m,08:53.87,"Leanna Wainwright, Mackenzie Headley, Morgan Cogle, Sabrina Lyn",,JAM,18/04/2022
country,JAM,open,,female,50m,freestyle,50m,25.47,Alia Atkinson,,JAM,25/07/2018
country,JAM,open,,female,50m,freestyle,800m,08:34.51,Janelle Atkinson,,JAM,21/09/2000
country,JAM,open,,female,50m,individual_medley,200m,02:14.75,Alia Atkinson,,JAM,18/10/2011
country,JAM,open,,female,50m,individual_medley,400m,04:53.62,Zara Bailey,,JAM,26/06/2013
country,JAM,open,,female,50m,individual_medley,4X100m,04:14.58,"Alia Atkinson, Breanna Marie Laurin Roman, Danielle A Boothe, Trudiann Patrick",,JAM,18/07/2015
country,JAM,open,,male,25m,backstroke,100m,55.39,Keanan Dols,,JAM,06/12/2016
country,JAM,open,,male,25m,backstroke,200m,01:59.43,Keanan Dols,,JAM,11/12/2016
country,JAM,open,,male,25m,backstroke,50m,25.01,Justin Plaschka,,JAM,08/12/2016
country,JAM,open,,male,25m,breaststroke,100m,01:07.20,Dominic Lee,,JAM,07/10/2004
country,JAM,open,,male,25m,breaststroke,50m,28.82,Benjamin Davis,,JAM,14/12/2025
country,JAM,open,,male,25m,butterfly,100m,52.31,Justin Plaschka,,JAM,07/12/2016
country,JAM,open,,male,25m,butterfly,200m,01:58.60,Michael James Gunning,,JAM,06/12/2014
country,JAM,open,,male,25m,butterfly,50m,23.92,Justin Plaschka,,JAM,09/12/2016
country,JAM,open,,male,25m,freestyle,100m,48.66,Sion Brinn,,JAM,19/04/1997
country,JAM,open,,male,25m,freestyle,200m,01:48.28,Michael James Gunning,,JAM,11/11/2017
country,JAM,open,,male,25m,freestyle,400m,03:50.17,Michael James Gunning,,JAM,23/10/2016
country,JAM,open,,male,25m,freestyle,50m,22.06,Nathaniel Thomas,,JAM,14/12/2024
country,JAM,open,,male,25m,individual_medley,100m,57.33,Sion Brinn,,JAM,08/01/1997
country,JAM,open,,male,25m,individual_medley,200m,02:02.06,Keanan Dols,,JAM,06/12/2016
country,JAM,open,,male,50m,backstroke,100m,55.78,Keanan Dols,,JAM,25/07/2018
country,JAM,open,,male,50m,backstroke,200m,02:03.05,Timothy Wynter,,JAM,02/07/2016
country,JAM,open,,male,50m,backstroke,50m,26.47,Timothy Wynter,,JAM,29/06/2016
country,JAM,open,,male,50m,breaststroke,100m,01:01.53,Collin Mckenzie,,JAM,10/08/2025
country,JAM,open,,male,50m,breaststroke,200m,02:16.67,Collin Mckenzie,,JAM,12/08/2025
country,JAM,open,,male,50m,breaststroke,50m,27.99,Kito Campbell,,JAM,02/05/2025
country,JAM,open,,male,50m,butterfly,100m,53.24,Josh Kirlew,,JAM,17/04/2026
country,JAM,open,,male,50m,butterfly,200m,01:58.55,Michael James Gunning,,JAM,27/07/2016
country,JAM,open,,male,50m,butterfly,50m,24.21,Justin Plaschka,,JAM,30/06/2016
country,JAM,open,,male,50m,freestyle,100m,50.09,Sion Brinn,,JAM,22/07/1996
country,JAM,open,,male,50m,freestyle,1500m,16:40.15,Dominic Anthony Walter,,JAM,30/06/2010
country,JAM,open,,male,50m,freestyle,200m,01:50.00,Michael James Gunning,,JAM,24/07/2017
country,JAM,open,,male,50m,freestyle,400m,03:55.00,Michael James Gunning,,JAM,14/04/2015
country,JAM,open,,male,50m,freestyle,4X100m,03:29.20,"Benjamin Davis, Brady Lewison, Josh Kirlew, Nathaniel Thomas",,JAM,29/07/2026
country,JAM,open,,male,50m,freestyle,4X200m,07:57.76,,,JAM,18/07/2006
country,JAM,open,,male,50m,freestyle,50m,22.77,Justin Plaschka,,JAM,02/07/2016
country,JAM,open,,male,50m,freestyle,800m,08:52.16,Charles Mcintosh,,JAM,12/08/2026
country,JAM,open,,male,50m,individual_medley,200m,02:02.15,Keanan Dols,,JAM,09/04/2021
country,JAM,open,,male,50m,individual_medley,400m,04:27.98,Andrew Phillips,,JAM,30/07/1984
country,JAM,open,,male,50m,individual_medley,4X100m,03:56.47,"Benjamin Davis, Brady Lewison, Kai Radcliffe, Waldon Mcintosh",,JAM,20/04/2025
country,JOR,open,,female,25m,backstroke,100m,01:05.45,Sara Hyajna,,JOR,04/02/2011
country,JOR,open,,female,25m,backstroke,200m,02:20.97,Sara Hyajna,,JOR,25/03/2011
country,JOR,open,,female,25m,backstroke,50m,30.74,Sara Hyajna,,JOR,18/12/2010
country,JOR,open,,female,25m,breaststroke,100m,01:11.82,Tara Aloul,,JOR,11/12/2025
country,JOR,open,,female,25m,breaststroke,200m,02:33.40,Tara Aloul,,JOR,13/12/2025
country,JOR,open,,female,25m,breaststroke,50m,33.52,Tara Aloul,,JOR,12/12/2025
country,JOR,open,,female,25m,butterfly,100m,01:03.08,Talita Baqlah,,JOR,02/05/2019
country,JOR,open,,female,25m,butterfly,200m,02:25.23,Lara Aklouk,,JOR,12/12/2018
country,JOR,open,,female,25m,butterfly,50m,27.82,Talita Baqlah,,JOR,02/05/2019
country,JOR,open,,female,25m,freestyle,100m,57.80,Talita Baqlah,,JOR,26/04/2018
country,JOR,open,,female,25m,freestyle,1500m,18:17.27,Miriam Hatamleh,,JOR,28/04/2012
country,JOR,open,,female,25m,freestyle,200m,02:06.73,Talita Baqlah,,JOR,14/03/2014
country,JOR,open,,female,25m,freestyle,400m,04:24.70,Karin Belbeisi,,JOR,10/12/2024
country,JOR,open,,female,25m,freestyle,4X100m,04:08.62,"Bana Batshon, Miriam Hatamleh, Sara Hyajna, Talita Baqlah",,JOR,05/11/2009
country,JOR,open,,female,25m,freestyle,4X200m,09:36.11,"Mariam Mithqal, Rabab Nabil Barhoush",,JOR,25/10/2021
country,JOR,open,,female,25m,freestyle,4X50m,01:52.29,"Bana Batshon, Miriam Hatamleh, Sara Hyajna, Talita Baqlah",,JOR,06/11/2009
country,JOR,open,,female,25m,freestyle,50m,25.97,Talita Baqlah,,JOR,22/09/2017
country,JOR,open,,female,25m,freestyle,800m,09:18.42,Leedia Alsafadi,,JOR,09/03/2019
country,JOR,open,,female,25m,individual_medley,100m,01:04.81,Tara Aloul,,JOR,13/12/2025
country,JOR,open,,female,25m,individual_medley,200m,02:18.88,Tara Aloul,,JOR,11/12/2025
country,JOR,open,,female,25m,individual_medley,400m,04:56.52,Karin Belbeisi,,JOR,14/12/2024
country,JOR,open,,female,25m,individual_medley,4X100m,04:38.76,"Bana Batshon, Miriam Hatamleh, Sara Hyajna, Talita Baqlah",,JOR,07/11/2009
country,JOR,open,,female,25m,individual_medley,4X50m,02:06.71,"Bana Batshon, Miriam Hatamleh, Sara Hyajna, Talita Baqlah",,JOR,04/11/2009
country,JOR,open,,female,50m,backstroke,100m,01:07.81,Sara Hyajna,,JOR,21/12/2011
country,JOR,open,,female,50m,backstroke,200m,02:24.34,Sara Hyajna,,JOR,18/12/2011
country,JOR,open,,female,50m,backstroke,50m,31.06,Talita Baqlah,,JOR,12/07/2018
country,JOR,open,,female,50m,breaststroke,100m,01:15.19,Tara Aloul,,JOR,04/04/2026
country,JOR,open,,female,50m,breaststroke,200m,02:43.08,Tara Aloul,,JOR,05/04/2026
country,JOR,open,,female,50m,breaststroke,50m,34.22,Tara Aloul,,JOR,03/04/2026
country,JOR,open,,female,50m,butterfly,100m,01:03.11,Talita Baqlah,,JOR,02/04/2015
country,JOR,open,,female,50m,butterfly,200m,02:23.03,Karin Belbeisi,,JOR,04/04/2026
country,JOR,open,,female,50m,butterfly,50m,28.17,Talita Baqlah,,JOR,26/04/2014
country,JOR,open,,female,50m,freestyle,100m,57.67,Talita Baqlah,,JOR,05/09/2014
country,JOR,open,,female,50m,freestyle,1500m,18:31.52,Miriam Hatamleh,,JOR,29/08/2012
country,JOR,open,,female,50m,freestyle,200m,02:07.50,Lydia Musleh,,JOR,13/03/2014
country,JOR,open,,female,50m,freestyle,400m,04:28.46,Karin Belbeisi,,JOR,14/06/2024
country,JOR,open,,female,50m,freestyle,4X100m,04:04.39,"Mira Jubran Philip Shami, Miriam Hatamleh, Sara Hyajna, Talita Baqlah",,JOR,30/08/2012
country,JOR,open,,female,50m,freestyle,4X200m,09:10.96,"Mira Jubran Philip Shami, Miriam Hatamleh, Sara Hyajna, Talita Baqlah",,JOR,28/08/2012
country,JOR,open,,female,50m,freestyle,50m,26.13,Talita Baqlah,,JOR,27/07/2019
country,JOR,open,,female,50m,freestyle,800m,09:14.36,Karin Belbeisi,,JOR,15/06/2024
country,JOR,open,,female,50m,individual_medley,200m,02:22.71,Karin Belbeisi,,JOR,17/07/2026
country,JOR,open,,female,50m,individual_medley,400m,05:03.91,Karin Belbeisi,,JOR,13/06/2024
country,JOR,open,,female,50m,individual_medley,4X100m,04:38.71,"Grace Ibrahim, Miriam Hatamleh, Sara Hyajna, Talita Baqlah",,JOR,17/12/2011
country,JOR,open,,male,25m,backstroke,100m,56.16,Awse Eihab Naim Ma'aya,,JOR,12/12/2012
country,JOR,open,,male,25m,backstroke,200m,02:02.19,Laith Sabbah,,JOR,17/12/2022
country,JOR,open,,male,25m,backstroke,50m,25.52,Mohammed Bedour,,JOR,24/10/2021
country,JOR,open,,male,25m,breaststroke,100m,01:02.54,Amro Al-wir,,JOR,28/04/2018
country,JOR,open,,male,25m,breaststroke,200m,02:12.03,Amro Al-wir,,JOR,13/12/2024
country,JOR,open,,male,25m,breaststroke,50m,28.46,Amro Al-wir,,JOR,11/12/2024
country,JOR,open,,male,25m,butterfly,100m,54.53,Ziyad Al Salous,,JOR,24/10/2021
country,JOR,open,,male,25m,butterfly,200m,01:59.13,Khader Baqlah,,JOR,17/09/2021
country,JOR,open,,male,25m,butterfly,50m,24.23,Mohammed Bedour,,JOR,08/03/2019
country,JOR,open,,male,25m,freestyle,100m,47.61,Khader Baqlah,,JOR,21/11/2020
country,JOR,open,,male,25m,freestyle,1500m,15:48.57,Khader Baqlah,,JOR,07/12/2014
country,JOR,open,,male,25m,freestyle,200m,01:43.40,Khader Baqlah,,JOR,10/11/2020
country,JOR,open,,male,25m,freestyle,400m,03:42.09,Khader Baqlah,,JOR,09/11/2020
country,JOR,open,,male,25m,freestyle,4X100m,03:36.73,"Amro Al-wir, Khaled Awadallah, Mohammed Bedour, Sayf Al-hatabeh",,JOR,23/09/2017
country,JOR,open,,male,25m,freestyle,4X200m,08:01.58,"Adnan Al-abdallat, Ali Ehab Ali Alattal, Ghalib Mohammad Ghalib Asho, Mohammad Raed Mohd Hatamieh",,JOR,25/10/2021
country,JOR,open,,male,25m,freestyle,4X50m,01:39.35,"Awse Eihab Naim Ma'aya, Jehad Mahmoud Jamil Alhenidi, Kareem Ennab, Omar Methqal",,JOR,06/11/2009
country,JOR,open,,male,25m,freestyle,50m,22.29,Mohammed Bedour,,JOR,26/10/2021
country,JOR,open,,male,25m,freestyle,800m,08:27.83,Khader Baqlah,,JOR,07/12/2014
country,JOR,open,,male,25m,individual_medley,100m,57.44,Ziyad Al Salous,,JOR,27/10/2021
country,JOR,open,,male,25m,individual_medley,200m,02:03.92,Adnan Al-abdallat,,JOR,05/11/2025
country,JOR,open,,male,25m,individual_medley,400m,04:44.30,Khaled Awadallah,,JOR,29/11/2018
country,JOR,open,,male,25m,individual_medley,4X100m,03:58.40,"Awse Eihab Naim Ma'aya, Jehad Mahmoud Jamil Alhenidi, Kareem Ennab, Omar Methqal",,JOR,07/11/2009
country,JOR,open,,male,25m,individual_medley,4X50m,01:46.91,"Amro Al-wir, Khaled Awadallah, Mohammed Bedour, Sayf Al-hatabeh",,JOR,22/09/2017
country,JOR,open,,male,50m,backstroke,100m,57.34,Laith Sabbah,,JOR,05/07/2023
country,JOR,open,,male,50m,backstroke,200m,02:09.10,Awse Eihab Naim Ma'aya,,JOR,19/12/2011
country,JOR,open,,male,50m,backstroke,50m,27.18,Laith Sabbah,,JOR,07/07/2023
country,JOR,open,,male,50m,breaststroke,100m,01:01.56,Amro Al-wir,,JOR,05/07/2023
country,JOR,open,,male,50m,breaststroke,200m,02:11.05,Amro Al-wir,,JOR,22/06/2022
country,JOR,open,,male,50m,breaststroke,50m,28.39,Amro Al-wir,,JOR,13/08/2022
country,JOR,open,,male,50m,butterfly,100m,53.94,Khader Baqlah,,JOR,12/07/2018
country,JOR,open,,male,50m,butterfly,200m,02:01.43,Khader Baqlah,,JOR,07/11/2019
country,JOR,open,,male,50m,butterfly,50m,25.19,Kareem Ennab,,JOR,26/11/2009
country,JOR,open,,male,50m,freestyle,100m,49.10,Khader Baqlah,,JOR,23/08/2018
country,JOR,open,,male,50m,freestyle,1500m,15:50.20,Khader Baqlah,,JOR,14/07/2018
country,JOR,open,,male,50m,freestyle,200m,01:46.77,Khader Baqlah,,JOR,19/08/2018
country,JOR,open,,male,50m,freestyle,400m,03:51.59,Khader Baqlah,,JOR,21/07/2019
country,JOR,open,,male,50m,freestyle,4X100m,03:28.03,"Adnan Al-abdallat, Emad Addin Zapen, Laith Sabbah, Mohammed Bedour",,JOR,05/07/2023
country,JOR,open,,male,50m,freestyle,4X200m,07:50.03,"Adnan Al-abdallat, Amro Al-wir, Laith Sabbah, Ziyad Al Salous",,JOR,08/07/2023
country,JOR,open,,male,50m,freestyle,50m,23.03,Khader Baqlah,,JOR,20/11/2016
country,JOR,open,,male,50m,freestyle,800m,08:31.40,Khader Baqlah,,JOR,23/04/2014
country,JOR,open,,male,50m,individual_medley,200m,02:03.48,Khader Baqlah,,JOR,19/05/2019
country,JOR,open,,male,50m,individual_medley,400m,04:37.14,Mohammad Al-hodhod,,JOR,01/08/2013
country,JOR,open,,male,50m,individual_medley,4X100m,03:46.92,"Amro Al-wir, Emad Addin Zapen, Laith Sabbah, Ziyad Al Salous",,JOR,10/07/2023
country,JPN,open,,female,25m,backstroke,100m,55.23,Shiho Sakai,,JPN,15/11/2009
country,JPN,open,,female,25m,backstroke,200m,02:00.18,Shiho Sakai,,JPN,14/11/2009
country,JPN,open,,female,25m,backstroke,50m,25.95,Mizuki Hirai,,JPN,18/10/2025
country,JPN,open,,female,25m,breaststroke,100m,01:04.01,Reona Aoki,,JPN,22/10/2022
country,JPN,open,,female,25m,breaststroke,200m,02:15.76,Rie Kaneto,,JPN,09/10/2016
country,JPN,open,,female,25m,breaststroke,50m,29.57,Reona Aoki,,JPN,09/11/2020
country,JPN,open,,female,25m,butterfly,100m,55.30,Mizuki Hirai,,JPN,20/12/2025
country,JPN,open,,female,25m,butterfly,200m,02:02.96,Suzuka Hasegawa,,JPN,14/01/2017
country,JPN,open,,female,25m,butterfly,50m,24.71,Rikako Ikee,,JPN,13/01/2018
country,JPN,open,,female,25m,freestyle,100m,51.62,Rikako Ikee,,JPN,14/01/2018
country,JPN,open,,female,25m,freestyle,1500m,15:44.84,Waka Kobori,,JPN,14/02/2021
country,JPN,open,,female,25m,freestyle,200m,01:52.64,Rikako Ikee,,JPN,13/01/2018
country,JPN,open,,female,25m,freestyle,400m,03:59.41,Chihiro Igarashi,,JPN,09/12/2016
country,JPN,open,,female,25m,freestyle,4X100m,03:31.68,"Aya Sato, Chihiro Igarashi, Runa Imai, Tomomi Aoki",,JPN,11/12/2018
country,JPN,open,,female,25m,freestyle,4X200m,07:41.97,"Aya Takano, Chihiro Igarashi, Rikako Ikee, Tomomi Aoki",,JPN,10/12/2016
country,JPN,open,,female,25m,freestyle,4X50m,01:37.35,"Aya Sato, Rika Omoto, Runa Imai, Tomomi Aoki",,JPN,16/12/2018
country,JPN,open,,female,25m,freestyle,50m,23.95,Rikako Ikee,,JPN,21/12/2017
country,JPN,open,,female,25m,freestyle,800m,08:12.98,Miyu Namba,,JPN,14/12/2022
country,JPN,open,,female,25m,individual_medley,100m,57.75,Rikako Ikee,,JPN,15/11/2017
country,JPN,open,,female,25m,individual_medley,200m,02:03.93,Yui Ohashi,,JPN,14/11/2020
country,JPN,open,,female,25m,individual_medley,400m,04:22.73,Yui Ohashi,,JPN,10/11/2018
country,JPN,open,,female,25m,individual_medley,4X100m,03:50.28,"Emi Moronuki, Miho Teramura, Rikako Ikee, Tomomi Aoki",,JPN,11/12/2016
country,JPN,open,,female,25m,individual_medley,4X50m,01:44.90,"Ai Soma, Aya Sato, Miho Teramura, Miyuki Takemura",,JPN,12/12/2018
country,JPN,open,,female,50m,backstroke,100m,58.70,Aya Terakawa,,JPN,04/08/2013
country,JPN,open,,female,50m,backstroke,200m,02:07.13,Reiko Nakamura,,JPN,16/08/2008
country,JPN,open,,female,50m,backstroke,50m,27.51,Aya Terakawa,,JPN,11/04/2013
country,JPN,open,,female,50m,breaststroke,100m,01:05.19,Reona Aoki,,JPN,02/03/2022
country,JPN,open,,female,50m,breaststroke,200m,02:19.65,Rie Kaneto,,JPN,04/04/2016
country,JPN,open,,female,50m,breaststroke,50m,30.10,Satomi Suzuki,,JPN,08/10/2023
country,JPN,open,,female,50m,butterfly,100m,56.08,Rikako Ikee,,JPN,11/08/2018
country,JPN,open,,female,50m,butterfly,200m,02:04.69,Natsumi Hoshi,,JPN,02/04/2012
country,JPN,open,,female,50m,butterfly,50m,25.11,Rikako Ikee,,JPN,10/06/2018
country,JPN,open,,female,50m,freestyle,100m,52.79,Rikako Ikee,,JPN,18/11/2018
country,JPN,open,,female,50m,freestyle,1500m,15:58.55,Ai Shibata,,JPN,27/03/2007
country,JPN,open,,female,50m,freestyle,200m,01:54.85,Rikako Ikee,,JPN,09/08/2018
country,JPN,open,,female,50m,freestyle,400m,04:05.19,Ai Shibata,,JPN,25/03/2007
country,JPN,open,,female,50m,freestyle,4X100m,03:36.17,"Aya Sato, Rika Omoto, Rio Shirai, Tomomi Aoki",,JPN,21/07/2019
country,JPN,open,,female,50m,freestyle,4X200m,07:48.96,"Chihiro Igarashi, Rikako Ikee, Rio Shirai, Yui Ohashi",,JPN,10/08/2018
country,JPN,open,,female,50m,freestyle,50m,24.21,Rikako Ikee,,JPN,06/04/2018
country,JPN,open,,female,50m,freestyle,800m,08:23.11,Ichika Kajimoto,,JPN,22/03/2026
country,JPN,open,,female,50m,individual_medley,200m,02:07.91,Yui Ohashi,,JPN,24/07/2017
country,JPN,open,,female,50m,individual_medley,400m,04:30.82,Yui Ohashi,,JPN,08/04/2018
country,JPN,open,,female,50m,individual_medley,4X100m,03:54.73,"Natsumi Sakai, Rikako Ikee, Satomi Suzuki, Tomomi Aoki",,JPN,23/08/2018
country,JPN,open,,male,25m,backstroke,100m,49.65,Masaki Kaneko,,JPN,11/08/2017
country,JPN,open,,male,25m,backstroke,200m,01:48.25,Masaki Kaneko,,JPN,17/01/2016
country,JPN,open,,male,25m,backstroke,50m,22.81,Junya Koga,,JPN,08/12/2016
country,JPN,open,,male,25m,breaststroke,100m,55.77,Yuya Hinomoto,,JPN,16/10/2021
country,JPN,open,,male,25m,breaststroke,200m,02:00.35,Daiya Seto,,JPN,16/12/2022
country,JPN,open,,male,25m,breaststroke,50m,25.91,Yasuhiro Koseki,,JPN,17/10/2021
country,JPN,open,,male,25m,butterfly,100m,49.54,Takeshi Kawamoto,,JPN,18/10/2020
country,JPN,open,,male,25m,butterfly,200m,01:46.85,Tomoru Honda,,JPN,22/10/2022
country,JPN,open,,male,25m,butterfly,50m,22.19,Takeshi Kawamoto,,JPN,17/10/2020
country,JPN,open,,male,25m,freestyle,100m,46.22,Katsumi Nakamura,,JPN,11/12/2018
country,JPN,open,,male,25m,freestyle,1500m,14:25.95,Shogo Takeda,,JPN,13/12/2022
country,JPN,open,,male,25m,freestyle,200m,01:41.29,Katsuhiro Matsumoto,,JPN,18/12/2022
country,JPN,open,,male,25m,freestyle,400m,03:36.87,Katsuhiro Matsumoto,,JPN,15/12/2022
country,JPN,open,,male,25m,freestyle,4X100m,03:07.79,"Katsumi Nakamura, Kosuke Hagino, Reo Sakata, Shinri Shioura",,JPN,03/12/2014
country,JPN,open,,male,25m,freestyle,4X200m,06:52.04,"Hidenari Mano, Katsuhiro Matsumoto, Shuya Matsumoto, Temma Watanabe",,JPN,16/12/2022
country,JPN,open,,male,25m,freestyle,4X50m,01:23.80,"Katsumi Nakamura, Kosuke Matsui, Masahiro Kawane, Takeshi Kawamoto",,JPN,15/12/2022
country,JPN,open,,male,25m,freestyle,50m,20.95,Kosuke Matsui,,JPN,26/10/2019
country,JPN,open,,male,25m,freestyle,800m,07:33.78,Shogo Takeda,,JPN,17/12/2022
country,JPN,open,,male,25m,individual_medley,100m,51.29,Daiya Seto,,JPN,28/10/2021
country,JPN,open,,male,25m,individual_medley,200m,01:50.47,Kosuke Hagino,,JPN,05/12/2014
country,JPN,open,,male,25m,individual_medley,400m,03:54.81,Daiya Seto,,JPN,20/12/2019
country,JPN,open,,male,25m,individual_medley,4X100m,03:21.07,"Katsumi Nakamura, Ryosuke Irie, Takeshi Kawamoto, Yasuhiro Koseki",,JPN,16/12/2018
country,JPN,open,,male,25m,individual_medley,4X50m,01:31.28,"Masahiro Kawane, Takeshi Kawamoto, Yuya Hinomoto, Yuya Tanaka",,JPN,17/12/2022
country,JPN,open,,male,50m,backstroke,100m,52.24,Ryosuke Irie,,JPN,05/09/2009
country,JPN,open,,male,50m,backstroke,200m,01:52.51,Ryosuke Irie,,JPN,31/07/2009
country,JPN,open,,male,50m,backstroke,50m,24.24,Junya Koga,,JPN,02/08/2009
country,JPN,open,,male,50m,breaststroke,100m,58.54,Shin Ohashi,,JPN,13/08/2026
country,JPN,open,,male,50m,breaststroke,200m,02:06.40,Shoma Sato,,JPN,07/04/2021
country,JPN,open,,male,50m,breaststroke,50m,26.65,Taku Taniguchi,,JPN,29/07/2025
country,JPN,open,,male,50m,butterfly,100m,50.81,Naoki Mizunuma,,JPN,23/06/2022
country,JPN,open,,male,50m,butterfly,200m,01:52.53,Daiya Seto,,JPN,18/01/2020
country,JPN,open,,male,50m,butterfly,50m,23.06,Taikan Tanaka,,JPN,20/03/2025
country,JPN,open,,male,50m,freestyle,100m,47.85,Katsuhiro Matsumoto,,JPN,06/04/2023
country,JPN,open,,male,50m,freestyle,1500m,14:42.59,Kazushi Imafuku,,JPN,15/08/2026
country,JPN,open,,male,50m,freestyle,200m,01:44.54,Tatsuya Murasa,,JPN,29/07/2025
country,JPN,open,,male,50m,freestyle,400m,03:43.90,Kosuke Hagino,,JPN,10/04/2014
country,JPN,open,,male,50m,freestyle,4X100m,03:12.54,"Juran Mizohata, Katsuhiro Matsumoto, Katsumi Nakamura, Shinri Shioura",,JPN,11/08/2018
country,JPN,open,,male,50m,freestyle,4X200m,07:02.26,"Sho Uchida, Shogo Hihara, Takeshi Matsuda, Yoshihiro Okumura",,JPN,31/07/2009
country,JPN,open,,male,50m,freestyle,50m,21.64,Shuya Matsumoto,,JPN,27/07/2025
country,JPN,open,,male,50m,freestyle,800m,07:47.81,Kazushi Imafuku,,JPN,20/03/2026
country,JPN,open,,male,50m,individual_medley,200m,01:55.07,Kosuke Hagino,,JPN,04/04/2016
country,JPN,open,,male,50m,individual_medley,400m,04:05.83,Tomoyuki Matsushita,,JPN,03/09/2026
country,JPN,open,,male,50m,individual_medley,4X100m,03:29.91,"Katsumi Nakamura, Naoki Mizunuma, Ryosuke Irie, Ryuya Mura",,JPN,01/08/2021
country,KAZ,open,,female,25m,backstroke,100m,58.44,Yekaterina Rudenko,,KAZ,03/12/2014
country,KAZ,open,,female,25m,backstroke,200m,02:06.45,Xeniya Ignatova,,KAZ,09/11/2023
country,KAZ,open,,female,25m,backstroke,50m,27.26,Yekaterina Rudenko,,KAZ,06/12/2014
country,KAZ,open,,female,25m,breaststroke,100m,01:07.74,Adelaida Pchelintseva,,KAZ,01/11/2024
country,KAZ,open,,female,25m,breaststroke,200m,02:31.66,Aizada Zhussupova,,KAZ,20/02/2013
country,KAZ,open,,female,25m,breaststroke,50m,30.36,Adelaida Pchelintseva,,KAZ,14/12/2024
country,KAZ,open,,female,25m,butterfly,100m,58.40,Elmira Ibraim,,KAZ,01/07/2013
country,KAZ,open,,female,25m,butterfly,200m,02:14.14,Diana Taszhanova,,KAZ,16/12/2022
country,KAZ,open,,female,25m,butterfly,50m,26.06,Sofia Spodarenko,,KAZ,10/12/2024
country,KAZ,open,,female,25m,freestyle,100m,54.66,Yevgeniya Yermakova,,KAZ,13/02/2000
country,KAZ,open,,female,25m,freestyle,1500m,16:54.41,Diana Taszhanova,,KAZ,18/12/2022
country,KAZ,open,,female,25m,freestyle,200m,01:58.78,Xeniya Ignatova,,KAZ,05/12/2023
country,KAZ,open,,female,25m,freestyle,400m,04:15.59,Diana Taszhanova,,KAZ,17/12/2022
