RegionType,RegionCode,Category,AgeKey,Gender,PoolType,Style,Distance,Time,HolderName,Club,HolderCountry,RecordDate
country,ISR,masters,50-54,male,50m,freestyle,100m,58.82,כהן אלי,מכבי עולם המים לאומית,ISR,14/07/2023
country,ISR,masters,50-54,male,50m,freestyle,1500m,20:36.24,סנונית טל,אקוותיקים גבעת-חיים לאומית טוטו,ISR,01/08/2015
country,ISR,masters,50-54,male,50m,freestyle,200m,02:12.92,טיטינשניידר רומן,מכבי שוהם לאומית,ISR,14/07/2023
country,ISR,masters,50-54,male,50m,freestyle,400m,04:45.05,טיטינשניידר רומן,מכבי שוהם פוקואוקה יפן,ISR,11/08/2023
country,ISR,masters,50-54,male,50m,freestyle,50m,26.49,קרבקוב איגור,הפועל דולפין נהריה מכון וינגייט,ISR,16/07/2011
country,ISR,masters,50-54,male,50m,freestyle,800m,09:41.25,וייס זוהר,אסא תל-אביב לאומית טוטו,ISR,30/06/2016
country,ISR,masters,50-54,male,50m,individual_medley,200m,02:28.79,כרמל אופיר,מכבי חיפה הונגריה,ISR,14/08/2017
country,ISR,masters,50-54,male,50m,individual_medley,400m,05:23.85,סלע אורי,מכבי עולם המים לאומית,ISR,14/07/2023
country,ISR,masters,55-59,female,25m,backstroke,100m,01:18.39,אלרי סילבי,מכבי עולם המים לאומית,ISR,01/09/2026
country,ISR,masters,55-59,female,25m,backstroke,200m,02:55.85,קטן רונית,אקוותיקים לאומית,ISR,18/12/2021
country,ISR,masters,55-59,female,25m,backstroke,50m,35.48,אלרי סילבי,מכבי עולם המים לאומית,ISR,01/09/2026
country,ISR,masters,55-59,female,25m,breaststroke,100m,01:31.87,טוביס-לאונוב איבונה,אקוותיקים גבעת-חיים אילת,ISR,20/10/2005
country,ISR,masters,55-59,female,25m,breaststroke,200m,03:25.25,הולדשטיין אסתר,אקוותיקים גבעת-חיים ירושלים,ISR,19/10/2003
country,ISR,masters,55-59,female,25m,breaststroke,50m,41.85,טוביס-לאונוב איבונה,אקוותיקים גבעת-חיים אשדות יעקב,ISR,15/11/2006
country,ISR,masters,55-59,female,25m,butterfly,100m,01:20.75,קוסביצקי יעל,מכבי שוהם לאומית,ISR,01/09/2026
country,ISR,masters,55-59,female,25m,butterfly,200m,03:05.04,קוסביצקי יעל,מכבי שוהם לאומית,ISR,01/10/2026
country,ISR,masters,55-59,female,25m,butterfly,50m,33.85,טוביס-לאונוב איבונה,הפועל גבעתיים אילת,ISR,02/10/2003
country,ISR,masters,55-59,female,25m,freestyle,100m,01:09.69,קטן רונית,אקוותיקים לאומית,ISR,15/08/2020
country,ISR,masters,55-59,female,25m,freestyle,200m,02:31.08,קטן רונית,אקוותיקים לאומית,ISR,14/02/2020
country,ISR,masters,55-59,female,25m,freestyle,400m,05:26.91,קטן רונית,אקוותיקים לאומית,ISR,15/02/2020
country,ISR,masters,55-59,female,25m,freestyle,50m,31.90,קטן רונית,אקוותיקים לאומית,ISR,15/02/2020
country,ISR,masters,55-59,female,25m,freestyle,800m,11:12.94,קוסביצקי יעל,מכבי שוהם לאומית,ISR,01/10/2026
country,ISR,masters,55-59,female,25m,individual_medley,100m,01:20.00,טוביס-לאונוב איבונה,הפועל גבעתיים אילת,ISR,01/10/2003
country,ISR,masters,55-59,female,25m,individual_medley,200m,02:55.32,קטן רונית,אקוותיקים לאומית,ISR,04/02/2023
country,ISR,masters,55-59,female,25m,individual_medley,400m,07:43.37,גולדשטיין לריסה,מכבי נהריה בית-אייל,ISR,21/02/2016
country,ISR,masters,55-59,female,50m,backstroke,100m,01:23.75,טוביס-לאונוב איבונה,אקוותיקים גבעת-חיים שבדיה,ISR,11/08/2005
country,ISR,masters,55-59,female,50m,backstroke,200m,02:56.45,קטן רונית,אקוותיקים לאומית,ISR,21/07/2022
country,ISR,masters,55-59,female,50m,backstroke,50m,37.73,טוביס-לאונוב איבונה,אקוותיקים גבעת-חיים שבדיה,ISR,12/08/2005
country,ISR,masters,55-59,female,50m,breaststroke,100m,01:36.79,קטן רונית,אקוותיקים לאומית,ISR,07/08/2021
country,ISR,masters,55-59,female,50m,breaststroke,200m,03:30.78,ניסמן רונדה,אקוותיקים גבעת-חיים מכון וינגייט,ISR,15/07/2011
country,ISR,masters,55-59,female,50m,breaststroke,50m,43.52,קונסטנטיני נעמה,ירושלים מכון וינגייט,ISR,25/07/2013
country,ISR,masters,55-59,female,50m,butterfly,100m,01:21.45,כהן חגית,אקוותיקים לאומית,ISR,11/03/2022
country,ISR,masters,55-59,female,50m,butterfly,50m,35.13,טוביס-לאונוב איבונה,אקוותיקים גבעת-חיים סלובניה,ISR,02/09/2007
country,ISR,masters,55-59,female,50m,freestyle,100m,01:10.92,קטן רונית,אקוותיקים לאומית,ISR,21/07/2022
country,ISR,masters,55-59,female,50m,freestyle,200m,02:33.77,קטן רונית,אקוותיקים לאומית,ISR,20/07/2022
country,ISR,masters,55-59,female,50m,freestyle,400m,05:31.62,קטן רונית,אקוותיקים לאומית,ISR,14/07/2023
country,ISR,masters,55-59,female,50m,freestyle,50m,31.91,ניסמן רונדה,אקוותיקים גבעת-חיים מכון וינגייט,ISR,21/07/2012
country,ISR,masters,55-59,female,50m,freestyle,800m,11:31.71,ניסמן רונדה,אקוותיקים גבעת-חיים אוקראינה,ISR,05/09/2011
country,ISR,masters,55-59,female,50m,individual_medley,200m,03:05.26,ניסמן רונדה,אקוותיקים גבעת-חיים מכון וינגייט,ISR,05/06/2009
country,ISR,masters,55-59,female,50m,individual_medley,400m,06:40.79,ניסמן רונדה,אקוותיקים גבעת-חיים מכון וינגייט,ISR,02/08/2011
country,ISR,masters,55-59,male,25m,backstroke,100m,01:08.32,קרבקוב איגור,הפועל דולפין נהריה אולימפית,ISR,07/02/2014
country,ISR,masters,55-59,male,25m,backstroke,200m,02:28.44,קרבקוב איגור,הפועל דולפין נהריה בית-אייל,ISR,22/02/2013
country,ISR,masters,55-59,male,25m,backstroke,50m,30.68,קרבקוב איגור,הפועל דולפין נהריה אולימפית,ISR,07/02/2014
country,ISR,masters,55-59,male,25m,breaststroke,100m,01:14.96,קרבקוב איגור,מכבי קרית ביאליק לאומית,ISR,27/02/2015
country,ISR,masters,55-59,male,25m,breaststroke,200m,02:47.66,שפע גרשון,אקוותיקים גבעת-חיים אילת,ISR,19/10/2001
country,ISR,masters,55-59,male,25m,breaststroke,50m,33.05,כרמל אופיר,מכבי חיפה לאומית,ISR,03/02/2023
country,ISR,masters,55-59,male,25m,butterfly,100m,01:05.58,קרבקוב איגור,הפועל דולפין נהריה בית-אייל,ISR,22/02/2013
country,ISR,masters,55-59,male,25m,butterfly,200m,02:40.14,קרבקוב איגור,מכבי קרית ביאליק בית-אייל,ISR,21/02/2016
country,ISR,masters,55-59,male,25m,butterfly,50m,28.53,קרבקוב איגור,הפועל דולפין נהריה אולימפית,ISR,07/02/2014
country,ISR,masters,55-59,male,25m,freestyle,100m,59.11,שנהר יזהר,מאסטרס רחובות לאומית,ISR,04/03/2018
country,ISR,masters,55-59,male,25m,freestyle,200m,02:12.64,וייס זוהר,אסא תל-אביב לאומית,ISR,04/03/2018
country,ISR,masters,55-59,male,25m,freestyle,400m,04:36.35,וייס זוהר,אסא תל-אביב לאומית,ISR,07/01/2017
country,ISR,masters,55-59,male,25m,freestyle,50m,26.32,קרבקוב איגור,מכבי קרית ביאליק לאומית,ISR,28/02/2015
country,ISR,masters,55-59,male,25m,freestyle,800m,09:40.28,וייס זוהר,אסא תל-אביב לאומית,ISR,24/02/2018
country,ISR,masters,55-59,male,25m,individual_medley,100m,01:05.70,קרבקוב איגור,הפועל דולפין נהריה בית-אייל,ISR,22/02/2013
country,ISR,masters,55-59,male,25m,individual_medley,200m,02:29.41,כרמל אופיר,מכבי חיפה לאומית,ISR,04/02/2023
country,ISR,masters,55-59,male,25m,individual_medley,400m,05:23.95,ליפשיץ יוחאי,אקוותיקים לאומית,ISR,20/03/2021
country,ISR,masters,55-59,male,50m,backstroke,100m,01:06.62,קרבקוב איגור,הפועל דולפין נהריה טורינו,ISR,06/08/2013
country,ISR,masters,55-59,male,50m,backstroke,200m,02:36.39,קרבקוב איגור,הפועל דולפין נהריה טורינו,ISR,04/08/2013
country,ISR,masters,55-59,male,50m,backstroke,50m,31.11,קרבקוב איגור,"מכבי קרית ביאליק RUS Kazan,",ISR,13/08/2015
country,ISR,masters,55-59,male,50m,breaststroke,100m,01:18.37,כרמל אופיר,מכבי חיפה לאומית,ISR,12/03/2022
country,ISR,masters,55-59,male,50m,breaststroke,200m,02:51.10,שפע גרשון,אקוותיקים גבעת-חיים פאלמה דה מאיורקה,ISR,01/04/2001
country,ISR,masters,55-59,male,50m,breaststroke,50m,33.51,כרמל אופיר,מכבי חיפה לאומית,ISR,12/03/2022
country,ISR,masters,55-59,male,50m,butterfly,100m,01:05.37,קרבקוב איגור,הפועל דולפין נהריה איינדהובן,ISR,03/09/2013
country,ISR,masters,55-59,male,50m,butterfly,200m,02:48.80,יובל הרי,פלגי מכבי חיפה לאומית,ISR,15/07/2023
country,ISR,masters,55-59,male,50m,butterfly,50m,27.98,קרבקוב איגור,הפועל דולפין נהריה איינדהובן,ISR,05/09/2013
country,ISR,masters,55-59,male,50m,freestyle,100m,01:00.93,שנהר יזהר,מאסטרס רחובות לאומית,ISR,19/07/2019
country,ISR,masters,55-59,male,50m,freestyle,1500m,22:01.08,מנור טומי,אקוותיקים גבעת-חיים מכון וינגייט,ISR,21/07/2010
country,ISR,masters,55-59,male,50m,freestyle,200m,02:15.22,וייס זוהר,אסא תל-אביב בריכת טוטו מכבייה,ISR,12/07/2017
country,ISR,masters,55-59,male,50m,freestyle,400m,04:55.77,גרטל משה,ירושלים רבתי פאלמה דה מאיורקה,ISR,01/04/2001
country,ISR,masters,55-59,male,50m,freestyle,50m,26.91,קרבקוב איגור,"מכבי קרית ביאליק RUS Kazan,",ISR,13/08/2015
country,ISR,masters,55-59,male,50m,freestyle,800m,09:51.04,וייס זוהר,אסא תל-אביב לאומית טוטו,ISR,13/05/2017
country,ISR,masters,55-59,male,50m,individual_medley,200m,02:34.02,קרבקוב איגור,דולפין נהריה מכון וינגייט,ISR,25/07/2013
country,ISR,masters,55-59,male,50m,individual_medley,400m,05:41.61,ליפשיץ יוחאי,אקוותיקים לאומית,ISR,11/03/2022
country,ISR,masters,60-64,female,25m,backstroke,100m,01:28.51,טוביס-לאונוב איבונה,הפועל עירוני הוד-השרון עירונית אילת,ISR,18/09/2008
country,ISR,masters,60-64,female,25m,backstroke,200m,02:57.95,קטן רונית,אקוותיקים לאומית,ISR,05/04/2024
country,ISR,masters,60-64,female,25m,backstroke,50m,40.29,יופה רונה,אקוותיקים גבעת-חיים עין גדי,ISR,18/03/2011
country,ISR,masters,60-64,female,25m,breaststroke,100m,01:35.86,הולדשטיין אסתר,אקוותיקים גבעת-חיים עירונית אילת,ISR,16/10/2009
country,ISR,masters,60-64,female,25m,breaststroke,200m,03:30.36,הולדשטיין אסתר,אקוותיקים גבעת-חיים אילת,ISR,17/10/2009
country,ISR,masters,60-64,female,25m,breaststroke,50m,43.30,הולדשטיין אסתר,אקוותיקים גבעת-חיים עירונית אילת,ISR,16/10/2009
country,ISR,masters,60-64,female,25m,butterfly,100m,01:25.60,ניסמן רונדה,אקוותיקים גבעת-חיים אולימפית,ISR,07/02/2014
country,ISR,masters,60-64,female,25m,butterfly,50m,37.39,ניסמן רונדה,אקוותיקים גבעת-חיים לאומית,ISR,07/01/2017
country,ISR,masters,60-64,female,25m,freestyle,100m,01:14.06,ניסמן רונדה,אקוותיקים גבעת-חיים לאומית,ISR,06/01/2017
country,ISR,masters,60-64,female,25m,freestyle,200m,02:33.79,קטן רונית,אקוותיקים לאומית,ISR,06/04/2024
country,ISR,masters,60-64,female,25m,freestyle,400m,05:30.03,קטן רונית,אקוותיקים לאומית,ISR,06/04/2024
country,ISR,masters,60-64,female,25m,freestyle,50m,31.91,ניסמן רונדה,אקוותיקים גבעת-חיים אולימפית,ISR,07/02/2014
country,ISR,masters,60-64,female,25m,freestyle,800m,11:15.05,קטן רונית,אקוותיקים לאומית,ISR,05/04/2024
country,ISR,masters,60-64,female,25m,individual_medley,100m,01:25.38,קטן רונית,אקוותיקים לאומית,ISR,01/09/2026
country,ISR,masters,60-64,female,25m,individual_medley,200m,03:10.39,טוביס-לאונוב איבונה,הפועל עירוני הוד-השרון עין גדי,ISR,18/03/2011
country,ISR,masters,60-64,female,25m,individual_medley,400m,07:43.37,גולדשטיין לריסה,מכבי נהריה בית-אייל,ISR,21/02/2016
country,ISR,masters,60-64,female,50m,backstroke,100m,01:27.06,טוביס-לאונוב איבונה,הפועל עירוני הוד-השרון קאדיז,ISR,19/09/2009
country,ISR,masters,60-64,female,50m,backstroke,200m,02:59.06,קטן רונית,אקוותיקים לאומית,ISR,27/07/2024
country,ISR,masters,60-64,female,50m,backstroke,50m,38.57,טוביס-לאונוב איבונה,הפועל עירוני הוד-השרון קאדיז,ISR,17/09/2009
country,ISR,masters,60-64,female,50m,breaststroke,100m,01:35.50,הולדשטיין אסתר,אקוותיקים גבעת-חיים אוקראינה,ISR,07/09/2011
country,ISR,masters,60-64,female,50m,breaststroke,200m,03:34.53,טוביס-לאונוב איבונה,הפועל עירוני הוד-השרון איטליה,ISR,31/05/2009
country,ISR,masters,60-64,female,50m,breaststroke,50m,42.98,טוביס-לאונוב איבונה,הפועל עירוני הוד-השרון קאדיז,ISR,16/09/2009
country,ISR,masters,60-64,female,50m,butterfly,100m,01:31.90,ניסמן רונדה,אקוותיקים גבעת-חיים בריכת טוטו מכבייה,ISR,13/07/2017
country,ISR,masters,60-64,female,50m,butterfly,200m,03:54.64,טליה אקוותיקים,לאומית,ISR,12/03/2022
country,ISR,masters,60-64,female,50m,butterfly,50m,35.62,טוביס-לאונוב איבונה,הפועל עירוני הוד-השרון קאדיז,ISR,18/09/2009
country,ISR,masters,60-64,female,50m,freestyle,100m,01:11.12,קטן רונית,אקוותיקים לאומית,ISR,26/07/2024
country,ISR,masters,60-64,female,50m,freestyle,1500m,23:13.13,ניסמן רונדה,אקוותיקים גבעת-חיים לאומית טוטו,ISR,01/08/2015
country,ISR,masters,60-64,female,50m,freestyle,200m,02:34.81,קטן רונית,"אקוותיקים בלגרד, סרביה",ISR,27/06/2024
country,ISR,masters,60-64,female,50m,freestyle,400m,05:26.39,קטן רונית,"אקוותיקים בלגרד, סרביה",ISR,02/07/2024
country,ISR,masters,60-64,female,50m,freestyle,50m,32.36,קטן רונית,אקוותיקים לאומית,ISR,27/07/2024
country,ISR,masters,60-64,female,50m,freestyle,800m,11:25.28,קטן רונית,"אקוותיקים בלגרד, סרביה",ISR,26/06/2024
country,ISR,masters,60-64,female,50m,individual_medley,200m,03:12.31,ניסמן רונדה,אקוותיקים גבעת-חיים בריכת טוטו מכבייה,ISR,13/07/2017
country,ISR,masters,60-64,female,50m,individual_medley,400m,06:49.66,ניסמן רונדה,אקוותיקים גבעת-חיים לאומית טוטו,ISR,01/07/2016
country,ISR,masters,60-64,male,25m,backstroke,100m,01:08.01,קרבקוב איגור,מכבי שוהם לאומית,ISR,16/02/2019
country,ISR,masters,60-64,male,25m,backstroke,200m,02:34.84,קרבקוב איגור,מכבי שוהם לאומית,ISR,15/02/2019
country,ISR,masters,60-64,male,25m,backstroke,50m,31.21,קרבקוב איגור,מכבי שוהם לאומית,ISR,15/02/2020
country,ISR,masters,60-64,male,25m,breaststroke,100m,01:17.97,שפע גרשון,אקוותיקים גבעת-חיים אילת,ISR,02/10/2003
country,ISR,masters,60-64,male,25m,breaststroke,200m,02:56.63,ליפשיץ יוחאי,אקוותיקים לאומית,ISR,05/04/2024
country,ISR,masters,60-64,male,25m,breaststroke,50m,34.24,שפע גרשון,אקוותיקים גבעת-חיים גבעת חיים,ISR,19/10/2003
country,ISR,masters,60-64,male,25m,butterfly,100m,01:07.21,קרבקוב איגור,מכבי שוהם לאומית,ISR,16/02/2019
country,ISR,masters,60-64,male,25m,butterfly,200m,02:46.03,ניסמן דב,אקוותיקים גבעת-חיים לאומית,ISR,07/01/2017
country,ISR,masters,60-64,male,25m,butterfly,50m,29.39,קרבקוב איגור,מכבי שוהם לאומית,ISR,15/02/2019
country,ISR,masters,60-64,male,25m,freestyle,100m,01:01.88,נבון גיא,מכבי חיפה לאומית,ISR,01/10/2026
country,ISR,masters,60-64,male,25m,freestyle,200m,02:20.98,ליפשיץ יוחאי,אקוותיקים לאומית,ISR,06/04/2024
country,ISR,masters,60-64,male,25m,freestyle,400m,05:00.56,ניסמן דב,אקוותיקים גבעת-חיים לאומית,ISR,07/01/2017
country,ISR,masters,60-64,male,25m,freestyle,50m,27.09,קרבקוב איגור,מכבי שוהם לאומית,ISR,15/02/2020
country,ISR,masters,60-64,male,25m,freestyle,800m,10:15.77,ניסמן דב,ירושלים רבתי בית-אייל,ISR,21/02/2016
country,ISR,masters,60-64,male,25m,individual_medley,100m,01:07.85,קרבקוב איגור,מכבי קרית ביאליק לאומית,ISR,24/02/2018
country,ISR,masters,60-64,male,25m,individual_medley,200m,02:36.84,קרבקוב איגור,מכבי שוהם לאומית,ISR,15/02/2020
country,ISR,masters,60-64,male,25m,individual_medley,400m,05:33.74,ניסמן דב,ירושלים רבתי בית-אייל,ISR,21/02/2016
country,ISR,masters,60-64,male,50m,backstroke,100m,01:10.47,קרבקוב איגור,מכבי קרית ביאליק סלובניה,ISR,04/09/2018
country,ISR,masters,60-64,male,50m,backstroke,200m,02:38.80,קרבקוב איגור,מכבי שוהם לאומית,ISR,19/07/2019
country,ISR,masters,60-64,male,50m,backstroke,50m,31.59,קרבקוב איגור,מכבי שוהם לאומית,ISR,20/07/2019
country,ISR,masters,60-64,male,50m,breaststroke,100m,01:21.69,שפע גרשון,אקוותיקים גבעת-חיים,ISR,13/08/2006
country,ISR,masters,60-64,male,50m,breaststroke,200m,02:55.26,שפע גרשון,אקוותיקים גבעת-חיים איטליה,ISR,01/07/2004
country,ISR,masters,60-64,male,50m,breaststroke,50m,35.80,קרבקוב איגור,מכבי שוהם לאומית,ISR,20/07/2019
country,ISR,masters,60-64,male,50m,butterfly,100m,01:08.02,קרבקוב איגור,מכבי קרית ביאליק לאומית,ISR,14/07/2018
country,ISR,masters,60-64,male,50m,butterfly,200m,02:50.32,ניסמן דב,"ירושלים רבתי RUS Kazan,",ISR,13/08/2015
country,ISR,masters,60-64,male,50m,butterfly,50m,28.91,קרבקוב איגור,מכבי קרית ביאליק סלובניה,ISR,06/09/2018
country,ISR,masters,60-64,male,50m,freestyle,100m,01:03.49,גרטל משה,ירושלים רבתי,ISR,13/08/2006
country,ISR,masters,60-64,male,50m,freestyle,1500m,21:18.37,גרטל משה,ירושלים רבתי מכון וינגייט,ISR,22/07/2008
country,ISR,masters,60-64,male,50m,freestyle,200m,02:21.27,גרטל משה,ירושלים רבתי,ISR,13/08/2006
country,ISR,masters,60-64,male,50m,freestyle,400m,05:00.66,גרטל משה,ירושלים רבתי מכון וינגייט,ISR,13/08/2006
country,ISR,masters,60-64,male,50m,freestyle,50m,27.28,קרבקוב איגור,מכבי שוהם לאומית,ISR,20/07/2019
country,ISR,masters,60-64,male,50m,freestyle,800m,10:24.12,ניסמן דב,אקוותיקים גבעת-חיים לאומית טוטו,ISR,30/06/2016
country,ISR,masters,60-64,male,50m,individual_medley,200m,02:39.35,קרבקוב איגור,מכבי שוהם לאומית,ISR,20/07/2019
country,ISR,masters,60-64,male,50m,individual_medley,400m,05:45.86,ניסמן דב,ירושלים רבתי לאומית טוטו,ISR,01/07/2016
country,ISR,masters,65-69,female,25m,backstroke,100m,01:33.08,יופה רונה,אקוותיקים גבעת-חיים לאומית,ISR,06/01/2017
country,ISR,masters,65-69,female,25m,backstroke,200m,03:19.06,יופה רונה,אקוותיקים גבעת-חיים לאומית,ISR,24/02/2018
country,ISR,masters,65-69,female,25m,backstroke,50m,42.65,יופה רונה,אקוותיקים גבעת-חיים לאומית,ISR,
country,ISR,masters,65-69,female,25m,breaststroke,100m,01:39.66,הולדשטיין אסתר,אקוותיקים גבעת-חיים בית-אייל,ISR,22/02/2013
country,ISR,masters,65-69,female,25m,breaststroke,200m,03:34.41,הולדשטיין אסתר,אקוותיקים גבעת-חיים בית-אייל,ISR,24/02/2012
country,ISR,masters,65-69,female,25m,breaststroke,50m,45.92,טוביס-לאונוב איבונה,הפועל עירוני הוד השרון בית-אייל,ISR,22/02/2013
country,ISR,masters,65-69,female,25m,butterfly,100m,01:46.54,זיורוב לובוב,מכבי כפר המכביה לאומית,ISR,01/09/2026
country,ISR,masters,65-69,female,25m,butterfly,50m,38.04,ניסמן רונדה,אקוותיקים לאומית,ISR,
country,ISR,masters,65-69,female,25m,freestyle,100m,01:15.95,ניסמן רונדה,אקוותיקים גבעת-חיים לאומית,ISR,15/08/2020
country,ISR,masters,65-69,female,25m,freestyle,1500m,24:51.03,הולדשטיין אסתר,אקוותיקים גבעת-חיים וינגייט,ISR,21/02/2015
country,ISR,masters,65-69,female,25m,freestyle,200m,02:53.40,הולדשטיין אסתר,אקוותיקים גבעת-חיים בית-אייל,ISR,22/02/2013
country,ISR,masters,65-69,female,25m,freestyle,400m,06:43.50,מזור אוה,הפועל בת ים לאומית,ISR,04/02/2023
country,ISR,masters,65-69,female,25m,freestyle,50m,32.53,הולדשטיין אסתר,אקוותיקים גבעת-חיים בית אייל,ISR,24/02/2012
country,ISR,masters,65-69,female,25m,freestyle,800m,13:09.11,הולדשטיין סטלה,אסתר אקוותיקים גבעת-חיים וינגייט,ISR,28/02/2015
country,ISR,masters,65-69,female,25m,individual_medley,100m,01:30.58,הולדשטיין אסתר,אקוותיקים גבעת-חיים אולימפית,ISR,07/02/2014
country,ISR,masters,65-69,female,25m,individual_medley,200m,03:20.73,ניסמן רונדה,אקוותיקים לאומית,ISR,15/08/2020
country,ISR,masters,65-69,female,25m,individual_medley,400m,08:16.61,גולדשטיין לריסה,מכבי שוהם לאומית,ISR,04/02/2023
country,ISR,masters,65-69,female,50m,backstroke,100m,01:34.42,יופה רונה,"אקוותיקים גבעת-חיים GBR London,",ISR,28/05/2016
country,ISR,masters,65-69,female,50m,backstroke,200m,03:22.51,יופה רונה,אקוותיקים גבעת-חיים לאומית טוטו,ISR,30/06/2016
country,ISR,masters,65-69,female,50m,backstroke,50m,42.63,טוביס לאונוב,איבונה עירוני הוד השרון מכון וינגייט,ISR,26/07/2013
country,ISR,masters,65-69,female,50m,breaststroke,100m,01:35.75,הולדשטיין אסתר,אקוותיקים גבעת-חיים איטליה,ISR,11/06/2012
country,ISR,masters,65-69,female,50m,breaststroke,200m,03:36.00,הולדשטיין אסתר,אקוותיקים גבעת-חיים מכון וינגייט,ISR,20/07/2012
country,ISR,masters,65-69,female,50m,breaststroke,50m,46.05,הולדשטיין אסתר,אקוותיקים גבעת-חיים מכון וינגייט,ISR,21/07/2012
country,ISR,masters,65-69,female,50m,butterfly,100m,01:41.10,ניסמן רונדה,אקוותיקים לאומית,ISR,06/08/2021
country,ISR,masters,65-69,female,50m,butterfly,200m,04:02.00,ניסמן רונדה,"אקוותיקים רומא, איטליה",ISR,02/09/2022
country,ISR,masters,65-69,female,50m,butterfly,50m,39.38,ניסמן רונדה,אקוותיקים לאומית,ISR,12/03/2022
country,ISR,masters,65-69,female,50m,freestyle,100m,01:16.29,ניסמן רונדה,אקוותיקים לאומית,ISR,06/08/2021
country,ISR,masters,65-69,female,50m,freestyle,200m,02:50.73,ניסמן רונדה,אקוותיקים לאומית,ISR,20/07/2019
country,ISR,masters,65-69,female,50m,freestyle,400m,05:58.07,ניסמן רונדה,אקוותיקים לאומית,ISR,22/07/2022
country,ISR,masters,65-69,female,50m,freestyle,50m,33.81,ניסמן רונדה,אקוותיקים לאומית,ISR,11/03/2022
country,ISR,masters,65-69,female,50m,freestyle,800m,12:13.13,ניסמן רונדה,אקוותיקים לאומית,ISR,19/07/2019
country,ISR,masters,65-69,female,50m,individual_medley,200m,03:20.32,ניסמן רונדה,אקוותיקים לאומית,ISR,20/07/2019
country,ISR,masters,65-69,female,50m,individual_medley,400m,07:35.27,ניסמן רונדה,אקוותיקים לאומית,ISR,11/03/2022
country,ISR,masters,65-69,male,25m,backstroke,100m,01:09.47,קרבקוב איגור,"מכבי שוהם לובלין, פולין",ISR,12/12/2025
country,ISR,masters,65-69,male,25m,backstroke,200m,02:39.11,קרבקוב איגור,מכבי שוהם לאומית,ISR,04/02/2023
country,ISR,masters,65-69,male,25m,backstroke,50m,31.72,קרבקוב איגור,מכבי שוהם לאומית,ISR,05/04/2024
country,ISR,masters,65-69,male,25m,breaststroke,100m,01:20.41,שפע גרשון,אקוותיקים גבעת-חיים גבעת חיים,ISR,27/06/2008
country,ISR,masters,65-69,male,25m,breaststroke,200m,02:54.56,שפע גרשון,אקוותיקים גבעת-חיים גבעת חיים,ISR,27/06/2008
country,ISR,masters,65-69,male,25m,breaststroke,50m,35.05,קרבקוב איגור,מכבי שוהם לאומית,ISR,06/04/2024
country,ISR,masters,65-69,male,25m,butterfly,100m,01:12.62,ניסמן דב,אקוותיקים לאומית,ISR,17/12/2021
country,ISR,masters,65-69,male,25m,butterfly,200m,02:50.56,ניסמן דב,אקוותיקים לאומית,ISR,04/02/2023
country,ISR,masters,65-69,male,25m,butterfly,50m,30.82,קרבקוב איגור,"מכבי שוהם לובלין, פולין",ISR,12/11/2025
country,ISR,masters,65-69,male,25m,freestyle,100m,01:05.65,גרטל משה,ירושלים רבתי עין גדי,ISR,18/03/2011
country,ISR,masters,65-69,male,25m,freestyle,200m,02:21.12,קרמן רון,מכבי חיפה לאומית,ISR,06/04/2024
country,ISR,masters,65-69,male,25m,freestyle,400m,05:03.89,ניסמן דב,אקוותיקים לאומית,ISR,18/12/2021
country,ISR,masters,65-69,male,25m,freestyle,50m,27.41,קרבקוב איגור,מכבי שוהם לאומית,ISR,06/04/2024
country,ISR,masters,65-69,male,25m,freestyle,800m,10:36.60,ניסמן דב,אקוותיקים לאומית,ISR,15/02/2019
country,ISR,masters,65-69,male,25m,individual_medley,100m,01:10.14,קרבקוב איגור,מכבי שוהם לאומית,ISR,03/02/2023
country,ISR,masters,65-69,male,25m,individual_medley,200m,02:39.54,קרמן רון,מכבי חיפה לאומית,ISR,06/04/2024
country,ISR,masters,65-69,male,25m,individual_medley,400m,05:40.37,ניסמן דב,אקוותיקים לאומית,ISR,04/02/2023
country,ISR,masters,65-69,male,50m,backstroke,100m,01:08.80,קרבקוב איגור,מכבי שוהם פוקואוקה יפן,ISR,10/08/2023
country,ISR,masters,65-69,male,50m,backstroke,200m,02:53.49,קרמן רון,מכבי חיפה לאומית,ISR,27/07/2024
country,ISR,masters,65-69,male,50m,backstroke,50m,31.55,קרבקוב איגור,מכבי שוהם פוקואוקה יפן,ISR,11/08/2023
country,ISR,masters,65-69,male,50m,breaststroke,100m,01:21.75,שפע גרשון,אקוותיקים גבעת-חיים אוסטרליה,ISR,20/04/2008
country,ISR,masters,65-69,male,50m,breaststroke,200m,02:59.99,שפע גרשון,אקוותיקים גבעת-חיים אוסטרליה,ISR,22/04/2008
country,ISR,masters,65-69,male,50m,breaststroke,50m,37.17,שפע גרשון,אקוותיקים גבעת-חיים אוסטרליה,ISR,22/04/2008
country,ISR,masters,65-69,male,50m,butterfly,100m,01:09.86,קרבקוב איגור,מכבי שוהם פוקואוקה יפן,ISR,08/08/2023
country,ISR,masters,65-69,male,50m,butterfly,200m,02:54.18,ניסמן דב,אקוותיקים דרום קוריאה,ISR,17/08/2019
country,ISR,masters,65-69,male,50m,butterfly,50m,28.92,קרבקוב איגור,מכבי שוהם פוקואוקה יפן,ISR,07/08/2023
